token	count	idf score
kumulatif	25	9.59908631965
kuncoro	25	9.30957970246
laka	25	9.30957970246
lemhanas	25	9.44708322621
liburan	25	9.68154847985
loncat	25	9.7690113211
lumban	25	9.37669389832
maarif	25	9.12515513132
majalengka	25	9.30957970246
mantra	25	9.59908631965
mass	25	9.24544936504
materiil	25	9.18404882038
matta	25	9.12515513132
menanamkan	25	9.12515513132
menelisik	25	9.12515513132
mengelilingi	25	9.12515513132
menghindar	25	9.18404882038
mengidentifikasi	25	9.18404882038
meniru	25	9.12515513132
menitip	25	10.5990863197
menjebak	25	9.24544936504
menolaknya	25	9.18404882038
menyembunyikan	25	9.18404882038
menyempurnakan	25	9.18404882038
milliar	25	9.7690113211
mina	25	9.24544936504
mula	25	9.18404882038
multitasking	25	9.44708322621
n1	25	9.96165639904
narasumber	25	9.18404882038
nitya	25	9.37669389832
nurmayanti	25	9.44708322621
panja	25	9.52108380765
panjangnya	25	9.12515513132
pata	25	10.7690113211
pegawainya	25	9.18404882038
pejagan	25	10.4470832262
pekarangan	25	9.24544936504
pemandu	25	9.37669389832
pembawa	25	9.18404882038
pengarahan	25	9.18404882038
pengepul	25	10.4470832262
perbandingan	25	9.18404882038
perkuliahan	25	9.37669389832
perpecahan	25	9.30957970246
pertikaian	25	9.59908631965
pertimbangkan	25	9.12515513132
petir	25	9.37669389832
piano	25	9.30957970246
pidsus	25	9.44708322621
postingan	25	9.7690113211
ppih	25	9.68154847985
praduga	25	9.30957970246
psikis	25	9.52108380765
pucuk	25	9.24544936504
queen	25	9.96165639904
rendy	25	9.59908631965
representasi	25	9.24544936504
rups	25	9.7690113211
samsul	25	10.1840488204
sapto	25	9.24544936504
sarankan	25	9.24544936504
segitu	25	9.30957970246
sekelas	25	9.37669389832
sensasi	25	9.52108380765
serigala	25	10.068571603
seskab	25	9.18404882038
seven	25	9.96165639904
sheikh	25	9.7690113211
simpatisan	25	9.68154847985
siraman	25	9.44708322621
society	25	10.1840488204
soleman	25	9.52108380765
spam	25	11.1840488204
subordinasi	25	11.1840488204
susianto	25	11.7690113211
suspend	25	9.30957970246
swap	25	9.68154847985
tantowi	25	10.4470832262
tasikmalaya	25	9.68154847985
tebak	25	9.12515513132
technologies	25	10.068571603
tembang	25	9.37669389832
temen	25	9.7690113211
terbakarnya	25	9.37669389832
terdeteksi	25	9.44708322621
terjadwal	25	10.068571603
tersangkanya	25	9.18404882038
timbun	25	9.18404882038
transformasi	25	9.30957970246
tribunjabar	25	9.12515513132
trijaya	25	9.86212072549
trimedya	25	10.4470832262
tulungrejo	25	9.7690113211
tunduk	25	9.24544936504
ujungnya	25	9.12515513132
universal	25	9.30957970246
unpad	25	10.3095797025
upayakan	25	9.12515513132
usahakan	25	9.12515513132
usb	25	9.68154847985
vivian	25	9.96165639904
werijon	25	11.1840488204
whatsapp	25	9.59908631965
woon	25	9.96165639904
xt	25	10.5990863197
yi	25	9.24544936504
york	25	9.59908631965
yusi	25	10.3095797025
z	25	9.18404882038
126	24	9.37669389832
138	24	9.24544936504
194	24	9.18404882038
1992	24	9.37669389832
2021	24	9.24544936504
2025	24	9.37669389832
360	24	9.18404882038
386	24	9.7690113211
567	24	9.24544936504
>	24	10.1840488204
absennya	24	9.37669389832
aff	24	9.37669389832
amiruddin	24	9.52108380765
apik	24	9.24544936504
arturo	24	9.44708322621
aspirasinya	24	9.30957970246
baiquni	24	9.37669389832
balap	24	9.7690113211
bangkai	24	10.068571603
basyir	24	9.37669389832
berdalih	24	9.18404882038
berhijab	24	9.68154847985
berimplikasi	24	9.24544936504
berjamaah	24	9.24544936504
berkepribadian	24	9.18404882038
berlangganan	24	9.96165639904
berlarian	24	9.37669389832
berteduh	24	9.52108380765
berteman	24	9.24544936504
besarannya	24	9.18404882038
booming	24	9.7690113211
branding	24	9.52108380765
brix	24	9.18404882038
buta	24	9.44708322621
cahyo	24	9.44708322621
cbu	24	9.44708322621
celsius	24	9.68154847985
champions	24	9.59908631965
chip	24	9.59908631965
coklat	24	9.24544936504
command	24	9.44708322621
dalih	24	9.18404882038
datangi	24	9.30957970246
densus	24	9.86212072549
dibikin	24	9.30957970246
digemari	24	9.30957970246
diidentifikasi	24	9.30957970246
dikemukakan	24	9.18404882038
dikoordinasikan	24	9.18404882038
dikuatkan	24	9.44708322621
dipantau	24	9.37669389832
diperhitungkan	24	9.37669389832
dirujuk	24	9.44708322621
disajikan	24	9.24544936504
disebutnya	24	9.24544936504
diucapkan	24	9.37669389832
diurus	24	9.30957970246
divestasi	24	10.7690113211
doddy	24	10.3095797025
dodi	24	10.1840488204
duitnya	24	9.7690113211
duku	24	9.44708322621
emiten	24	9.52108380765
ende	24	9.30957970246
endo	24	9.7690113211
esek	24	10.4470832262
fb	24	10.1840488204
feature	24	9.44708322621
feber	24	10.5990863197
feri	24	9.96165639904
firmansyah	24	9.52108380765
flores	24	9.44708322621
fly	24	9.96165639904
fumiphos	24	9.7690113211
garang	24	9.18404882038
gerombolan	24	9.68154847985
gitar	24	9.44708322621
goverment	24	9.59908631965
greysia	24	9.44708322621
halamannya	24	9.30957970246
halid	24	9.52108380765
hattrick	24	9.37669389832
hendi	24	9.52108380765
hernia	24	9.96165639904
histeris	24	9.59908631965
hoi	24	9.7690113211
hoon	24	9.86212072549
hulaefi	24	10.1840488204
husaini	24	9.30957970246
imin	24	9.86212072549
imunisasi	24	10.1840488204
information	24	9.24544936504
inginnya	24	9.18404882038
inovatif	24	9.37669389832
inspirasi	24	9.44708322621
intan	24	10.068571603
intimidasi	24	9.59908631965
ips	24	9.30957970246
jamwas	24	9.59908631965
jas	24	9.59908631965
jenjang	24	9.52108380765
johnny	24	10.5990863197
kaderisasi	24	9.68154847985
kedekatan	24	9.37669389832
kekeluargaan	24	9.52108380765
kelesuan	24	9.24544936504
kembangan	24	9.24544936504
keponakan	24	9.52108380765
kesediaan	24	9.52108380765
ketegangan	24	9.59908631965
ketentuannya	24	9.86212072549
keterlibatannya	24	9.18404882038
ketidakadilan	24	9.59908631965
kewajaran	24	9.44708322621
kios	24	10.3095797025
koja	24	9.7690113211
kompasiana	24	9.18404882038
kondang	24	9.18404882038
konfrensi	24	9.30957970246
koper	24	9.52108380765
korindo	24	9.18404882038
kosan	24	9.68154847985
kulit	24	9.30957970246
kurangi	24	9.24544936504
kwh	24	10.1840488204
ladang	24	9.18404882038
ladon	24	10.4470832262
landas	24	9.37669389832
latuheru	24	9.44708322621
lead	24	9.37669389832
lr	24	9.86212072549
m3	24	10.4470832262
magnis	24	9.44708322621
manahati	24	9.44708322621
manfaatnya	24	9.24544936504
map	24	9.30957970246
margin	24	9.24544936504
meleset	24	9.30957970246
memalsukan	24	9.30957970246
memandikan	24	10.1840488204
memanjakan	24	9.30957970246
memperingatkan	24	9.52108380765
menaker	24	9.68154847985
menariknya	24	9.18404882038
mendekatkan	24	9.30957970246
menepis	24	9.18404882038
mengelabui	24	9.52108380765
menginspirasi	24	9.52108380765
mengucurkan	24	9.24544936504
menipis	24	9.37669389832
menkominfo	24	9.7690113211
menpar	24	10.068571603
menstabilkan	24	9.30957970246
menumbangkan	24	9.44708322621
menyanggupi	24	9.18404882038
menyerahkannya	24	9.18404882038
menyerupai	24	9.18404882038
menyiasati	24	9.24544936504
merekam	24	9.24544936504
metrik	24	9.68154847985
mg3	24	9.18404882038
mie	24	9.52108380765
moeis	24	9.59908631965
multinasional	24	9.44708322621
nam	24	10.5990863197
ndw	24	9.18404882038
ngablak	24	9.59908631965
nh	24	9.18404882038
ntmc	24	10.1840488204
nyali	24	9.86212072549
obama	24	9.52108380765
observer	24	10.1840488204
obyek	24	9.30957970246
office	24	9.52108380765
pahit	24	9.24544936504
paraguay	24	10.1840488204
pasaribu	24	9.59908631965
patrice	24	9.86212072549
pelacak	24	9.59908631965
pembersihan	24	9.24544936504
pemilukada	24	9.52108380765
penanda	24	9.24544936504
pencampuran	24	10.7690113211
penculikan	24	9.96165639904
pendapatnya	24	9.37669389832
pengantin	24	9.44708322621
penggugur	24	9.68154847985
pengirim	24	9.68154847985
penjahat	24	9.44708322621
penolakannya	24	9.24544936504
perkataan	24	9.18404882038
perkosaan	24	9.7690113211
perkuat	24	9.18404882038
permintaannya	24	9.37669389832
persahabatan	24	9.59908631965
perundangan	24	9.37669389832
peternakan	24	9.18404882038
prakarsa	24	9.18404882038
proporsional	24	9.44708322621
puncaknya	24	9.24544936504
puslabfor	24	9.59908631965
quinn	24	11.7690113211
ramdhan	24	9.44708322621
ran	24	10.5990863197
rapimnas	24	9.52108380765
rekapitulasi	24	9.37669389832
renovasi	24	9.18404882038
revitalisasi	24	9.44708322621
ruddy	24	10.4470832262
scanner	24	9.59908631965
sen	24	9.68154847985
sentosa	24	9.24544936504
sepertiga	24	9.18404882038
sergei	24	11.1840488204
sermando	24	10.068571603
sesekali	24	9.18404882038
sewaan	24	9.7690113211
sharing	24	9.44708322621
sholat	24	9.59908631965
siswi	24	9.30957970246
ssp	24	10.1840488204
stock	24	9.52108380765
sudin	24	9.7690113211
sudjana	24	9.37669389832
sugiyo	24	11.1840488204
suharyanto	24	9.86212072549
sutomo	24	9.59908631965
sutrisnohadi	24	9.44708322621
syah	24	9.18404882038
tahunya	24	9.18404882038
tanggungjawab	24	9.44708322621
terlanjur	24	9.24544936504
tersedianya	24	9.18404882038
tersentuh	24	9.18404882038
terserap	24	9.68154847985
tien	24	9.37669389832
tiketnya	24	9.24544936504
tongkoh	24	9.18404882038
travelator	24	10.5990863197
tuban	24	9.44708322621
tusukan	24	9.37669389832
uchok	24	10.961656399
ufuk	24	10.068571603
uninterruptible	24	9.30957970246
uss	24	10.5990863197
vargas	24	9.59908631965
vultus	24	9.68154847985
wendratno	24	9.24544936504
wibawa	24	9.37669389832
yakini	24	9.37669389832
yas	24	9.18404882038
yusri	24	10.4470832262
zein	24	9.96165639904
002	23	9.30957970246
075	23	9.30957970246
103	23	9.37669389832
171	23	9.24544936504
189	23	9.30957970246
275	23	9.68154847985
280	23	9.24544936504
3000	23	9.37669389832
424	23	9.24544936504
agro	23	9.30957970246
akrabnya	23	9.24544936504
angelina	23	9.68154847985
antarmuka	23	9.52108380765
assessment	23	9.37669389832
aston	23	9.59908631965
atasannya	23	9.30957970246
atmosfer	23	9.24544936504
audio	23	9.68154847985
aviation	23	9.7690113211
awards	23	9.59908631965
azkals	23	10.068571603
bakat	23	9.44708322621
balasan	23	9.30957970246
banyumas	23	9.86212072549
basir	23	9.24544936504
batak	23	9.86212072549
bbc	23	9.52108380765
bebena	23	9.7690113211
bekal	23	9.44708322621
berbahasa	23	9.68154847985
bergengsi	23	9.37669389832
bergolak	23	9.24544936504
berinteraksi	23	9.52108380765
berkelahi	23	9.44708322621
berspekulasi	23	9.24544936504
bibir	23	9.24544936504
bobby	23	9.96165639904
bolaang	23	10.5990863197
brian	23	10.068571603
buddhis	23	10.5990863197
cakap	23	9.59908631965
cakung	23	9.30957970246
cilangkap	23	10.068571603
cilik	23	9.37669389832
dalil	23	9.52108380765
danareksa	23	9.24544936504
dg	23	9.86212072549
dibentuknya	23	9.37669389832
diculik	23	9.7690113211
dihadapan	23	9.24544936504
dikali	23	9.24544936504
dimulainya	23	9.24544936504
dipungut	23	9.30957970246
dirayakan	23	9.44708322621
disodorkan	23	9.24544936504
disoroti	23	9.24544936504
diteliti	23	9.24544936504
ditengarai	23	9.30957970246
diutamakan	23	9.37669389832
dkuppu	23	9.52108380765
dns	23	10.1840488204
dompet	23	9.24544936504
dpw	23	9.59908631965
efeknya	23	9.59908631965
electronic	23	9.52108380765
even	23	9.37669389832
febe	23	9.7690113211
fik	23	9.24544936504
fire	23	9.44708322621
fn	23	10.3095797025
gangsar	23	9.24544936504
garda	23	9.37669389832
gemilang	23	9.24544936504
girls	23	10.1840488204
gumelar	23	9.59908631965
hani	23	9.7690113211
hansamu	23	9.52108380765
harkrisnowo	23	9.52108380765
hat	23	9.68154847985
hendro	23	9.86212072549
hos	23	10.5990863197
ijin	23	9.59908631965
imigran	23	10.068571603
inchi	23	10.068571603
indekos	23	9.68154847985
inkracht	23	9.68154847985
iparnya	23	9.68154847985
ipo	23	9.96165639904
isra	23	9.24544936504
jaman	23	9.52108380765
jaraknya	23	9.52108380765
jet	23	10.5990863197
jitu	23	9.37669389832
jkt	23	9.24544936504
kaji	23	9.24544936504
kandas	23	9.30957970246
kargo	23	9.86212072549
kariernya	23	9.37669389832
kartasasmita	23	9.52108380765
karyanya	23	9.44708322621
kbs	23	10.7690113211
kebutuhannya	23	9.30957970246
kedalam	23	9.44708322621
kedaluwarsa	23	9.86212072549
kedelai	23	9.52108380765
kedelapan	23	9.37669389832
keesokan	23	9.24544936504
kembalikan	23	9.30957970246
kerasnya	23	9.37669389832
kesdm	23	10.7690113211
keseimbangan	23	9.30957970246
kevin	23	9.7690113211
kijang	23	9.68154847985
klasik	23	9.24544936504
klender	23	9.24544936504
komala	23	10.1840488204
komersil	23	9.24544936504
kotamadya	23	9.86212072549
kuburan	23	9.52108380765
kurniati	23	9.30957970246
lafri	23	10.961656399
lanjutkan	23	9.24544936504
larang	23	9.44708322621
lbh	23	9.7690113211
mahmud	23	9.24544936504
mainaky	23	9.52108380765
mangkal	23	9.59908631965
marham	23	9.30957970246
masinton	23	10.4470832262
megawatt	23	9.44708322621
memadukan	23	9.37669389832
membentangkan	23	9.30957970246
memintanya	23	9.44708322621
memperbanyak	23	9.52108380765
mempersatukan	23	9.68154847985
mencium	23	9.44708322621
mendamaikan	23	9.59908631965
meng	23	9.44708322621
mengecam	23	9.52108380765
menggiring	23	9.30957970246
menghebohkan	23	9.30957970246
mengimbangi	23	9.30957970246
mengorbankan	23	9.30957970246
mentor	23	9.68154847985
menumpang	23	9.30957970246
menyala	23	9.37669389832
menyukai	23	9.37669389832
mewacanakan	23	9.30957970246
mewarnai	23	9.52108380765
miris	23	9.30957970246
modul	23	11.1840488204
mumpung	23	9.24544936504
mumu	23	11.1840488204
nafas	23	9.30957970246
naih	23	9.59908631965
nanya	23	9.37669389832
nerdi	23	11.1840488204
notes	23	9.86212072549
nyari	23	9.59908631965
nyepi	23	9.24544936504
paha	23	9.52108380765
palang	23	9.52108380765
paloh	23	9.30957970246
pamannya	23	9.30957970246
pamungkas	23	9.37669389832
peletakan	23	9.24544936504
pemainnya	23	9.30957970246
pemberangkatan	23	9.30957970246
penderita	23	9.59908631965
penerus	23	9.59908631965
pengkajian	23	9.30957970246
pengolah	23	9.37669389832
pengorbanan	23	9.44708322621
perannya	23	9.24544936504
percetakan	23	9.30957970246
perempatfinal	23	9.96165639904
pertambahan	23	9.37669389832
pertanggungjawabannya	23	9.44708322621
pilihannya	23	9.24544936504
pondasi	23	9.96165639904
ponto	23	9.44708322621
porno	23	10.3095797025
primandari	23	9.24544936504
priyambada	23	9.24544936504
ptik	23	9.24544936504
qodari	23	11.7690113211
rachmi	23	9.37669389832
regulasinya	23	9.7690113211
reklame	23	10.3095797025
rescue	23	9.44708322621
research	23	9.24544936504
reskrimsus	23	9.44708322621
riil	23	9.59908631965
romanus	23	10.961656399
ryan	23	9.7690113211
saking	23	9.24544936504
sanchez	23	9.96165639904
selandia	23	9.44708322621
selembar	23	9.44708322621
sepatu	23	9.37669389832
seremonial	23	9.68154847985
setor	23	9.30957970246
sigap	23	9.24544936504
simak	23	9.24544936504
sindir	23	9.24544936504
singingi	23	9.37669389832
singkawang	23	10.068571603
siradj	23	9.37669389832
spontan	23	9.37669389832
steril	23	9.59908631965
suaradotcom	23	9.24544936504
sukanalu	23	9.52108380765
supermarket	23	9.68154847985
suwito	23	11.4470832262
syam	23	9.24544936504
take	23	9.30957970246
tangganya	23	9.24544936504
temanggung	23	9.59908631965
tematik	23	9.86212072549
terciptanya	23	9.24544936504
terjadilah	23	9.24544936504
terkontrol	23	9.30957970246
terkuat	23	9.30957970246
terpukul	23	9.68154847985
tersendat	23	9.30957970246
theodora	23	11.1840488204
tipidum	23	9.68154847985
tribunkaltim	23	9.44708322621
tribunpontianak	23	9.24544936504
tulisnya	23	9.24544936504
tunggakan	23	9.59908631965
untungnya	23	9.37669389832
urainya	23	9.24544936504
usut	23	9.52108380765
valmayor	23	9.96165639904
wa	23	9.44708322621
wanitanya	23	9.52108380765
wawasan	23	9.30957970246
whannell	23	10.7690113211
wimar	23	10.5990863197
wol	23	10.068571603
wwdc	23	10.1840488204
xii	23	9.24544936504
yotje	23	9.59908631965
zaskia	23	9.52108380765
1327	22	9.37669389832
175	22	9.37669389832
219	22	9.44708322621
422	22	9.37669389832
800ng	22	9.44708322621
902	22	9.52108380765
adel	22	12.1840488204
adt	22	9.68154847985
amidah	22	10.961656399
anyar	22	9.52108380765
arianagrandejkt	22	9.96165639904
ars	22	9.30957970246
artanto	22	12.1840488204
asimilasi	22	9.86212072549
award	22	10.068571603
ayal	22	9.30957970246
badak	22	9.30957970246
bagading	22	9.30957970246
bakauheni	22	9.68154847985
banderol	22	9.52108380765
bbni	22	9.37669389832
belaka	22	9.44708322621
beppeda	22	9.68154847985
berbenah	22	9.30957970246
berjuluk	22	9.30957970246
berkerah	22	9.30957970246
berkonflik	22	9.52108380765
berlatar	22	9.37669389832
berobat	22	9.37669389832
berpelat	22	9.44708322621
bersentuhan	22	9.37669389832
berserakan	22	9.52108380765
bersuara	22	9.30957970246
bertubuh	22	9.30957970246
berurusan	22	9.37669389832
bobotoh	22	9.68154847985
cahyadi	22	9.52108380765
capai	22	9.52108380765
cat	22	9.68154847985
cerah	22	9.30957970246
cilincing	22	10.068571603
ciptaan	22	9.7690113211
communications	22	9.37669389832
cross	22	9.7690113211
dede	22	9.59908631965
degradasi	22	9.59908631965
delta	22	9.59908631965
diameter	22	10.068571603
difinalisasi	22	9.52108380765
digelontorkan	22	9.37669389832
diinisiasi	22	9.37669389832
diintervensi	22	9.44708322621
dimuat	22	9.30957970246
dipa	22	9.59908631965
diperjuangkan	22	9.30957970246
dipersoalkan	22	9.37669389832
disadap	22	9.44708322621
disadari	22	9.37669389832
disc	22	9.44708322621
disempurnakan	22	9.52108380765
djemat	22	9.7690113211
durasi	22	9.30957970246
eh	22	9.37669389832
eksepsi	22	9.59908631965
engine	22	10.068571603
eny	22	10.961656399
etis	22	9.37669389832
everything	22	9.52108380765
fisiknya	22	9.44708322621
formalin	22	9.7690113211
fredy	22	10.3095797025
fundamental	22	9.68154847985
gani	22	9.7690113211
griya	22	9.7690113211
hawa	22	9.7690113211
hengkang	22	9.44708322621
hidayatullah	22	9.30957970246
hijrah	22	9.44708322621
hikmah	22	9.44708322621
hisjam	22	9.96165639904
hotspot	22	10.7690113211
hour	22	9.7690113211
hutagalung	22	9.30957970246
hyun	22	9.52108380765
ic	22	10.5990863197
ikm	22	10.3095797025
insan	22	9.37669389832
inuma	22	10.5990863197
ipg	22	9.30957970246
irfan	22	9.52108380765
irw	22	10.1840488204
isis	22	9.68154847985
istiqlal	22	9.37669389832
iuu	22	9.86212072549
ivan	22	9.7690113211
jagakarsa	22	9.44708322621
